seed,test_index,horizon,k,sigma_tail,defect_norm,propagated_defect_norm,defect_gain,tg_alignment,gain_efficiency,worst_case_term,realized_fraction_mode1,realized_fraction_top2,realized_fraction_top3,realized_fraction_top5,modes_for_90pct,realized_participation_modes
0,0,40,28,1.7515016019340526,0.1355015339881748,0.17488864210431782,1.2906764739621348,0.5245514805062654,0.7368971130468491,0.23733115384480963,0.5067135572333022,0.6227132671711249,0.6584959844978873,0.7683540112776365,12,3.4340670004130973
0,0,40,29,1.6716609883693414,0.13631316701284713,0.1728284043546674,1.2678775509513238,0.5543418570632157,0.7584537533463067,0.22786940349645113,0.5341916989919807,0.6261799428325221,0.656744810469395,0.7619361802550941,12,3.17994039871009
0,0,40,30,1.593009905505009,0.1360091312638684,0.16837792285915887,1.2379898415238935,0.5763963925228481,0.7771388220787185,0.21666389334247338,0.5501046279207435,0.6225092054415141,0.6479080229497618,0.7477792705790659,12,3.040496758818822
0,0,40,31,1.5158944462601107,0.13450953989144504,0.16180538166318897,1.2029286680615578,0.5909721504852657,0.7935438189837847,0.20390226449044435,0.5546157571242332,0.6108936420045631,0.6312441466936903,0.7251743420320755,12,3.0103862565286654
0,0,40,32,1.4407225896220426,0.13176863712048179,0.15347634718554143,1.1647410987882598,0.5981252817807964,0.8084423102533684,0.18984205210318772,0.5473766287927857,0.5901881837680271,0.6057152680018896,0.692981964108342,14,3.0907240935319287
0,0,40,33,1.3679273563720789,0.12779648860099593,0.14384721760135838,1.125596009531027,0.5976298694739967,0.8228477954533009,0.17481631280559487,0.5275037736364152,0.5589482057188905,0.5700429705602436,0.6497024160265742,14,3.3019177260483774
0,0,40,34,1.2979317507976371,0.12269301560706077,0.13345989181846532,1.0877545975875822,0.5888554829718929,0.8380676387021955,0.1592471605575142,0.49369565423292006,0.5155221257475585,0.5228112305445014,0.593621326445813,15,3.694721448671259
0,0,40,35,1.2311142535889172,0.11669296223170372,0.12294115883850154,1.0535439026253486,0.5705480994292434,0.8557645235233696,0.14366236909696364,0.4445043026145246,0.45829467293739073,0.462743514920137,0.5231354132424472,16,4.373826137125312
0,0,40,36,1.167775839190875,0.11021676360295238,0.11301206065561037,1.0253618139498981,0.5405330850552682,0.8780467787896243,0.12870847360934,0.37897385981566173,0.3863312861990025,0.3904422390802127,0.43751965082112554,16,5.529529552557002
0,0,40,37,1.108112924353119,0.10391406314143826,0.10450419163707873,1.0056790051105715,0.495563821887266,0.9075600356323386,0.11514851638907381,0.29815936877515686,0.30091351343650496,0.33494194570999714,0.33861857254944216,16,7.400484658718998
0,0,40,38,1.0522020437116277,0.09866780759824764,0.09835262235936681,0.9968055919498668,0.4319628609560963,0.9473518873178095,0.10381846880342184,0.20790750587210202,0.208237009781753,0.2295166642245786,0.23363262795330741,16,9.726211133203932
0,0,40,39,1.0,0.09549789765738782,0.09549789765738782,1.0,nan,1.0,0.09549789765738782,nan,nan,nan,nan,-1,nan
0,0,80,0,6.5913858760653214,0.15194288732270672,0.4382759533890126,2.884478247791699,0.4152866224956169,0.43761331865971204,1.0015142014674736,0.9005644948543393,0.9014085509141095,0.9014399279636305,0.9402414644483443,1,1.2302406257933205
0,0,80,1,6.418838569839165,0.151794174691682,0.4334277229770384,2.8553646663806354,0.4220705410478311,0.4448413268714096,0.9743423031878724,0.9002431534844332,0.9030239556056973,0.9034192039811775,0.9334923356701995,1,1.2313672927659258
0,0,80,2,6.243582017260505,0.15153176703751925,0.4253427328866393,2.806954219581723,0.4249742543621474,0.44957433278234243,0.9461010157191634,0.893556923779683,0.9000241740916899,0.9030617729036048,0.9256757451993547,2,1.2496631597104417
0,0,80,3,6.066631870567605,0.15093531109751085,0.4137401407870893,2.741175260968555,0.42376721620990215,0.4518446675934674,0.9156689686981956,0.879582111302284,0.8929095649585221,0.901985187712098,0.9168601814058488,3,1.2889717048480986
0,0,80,4,5.889487722875793,0.14982216781906668,0.3986593413502132,2.6608835471641,0.41808593610489897,0.45180220629865075,0.88237581798503,0.856316717301368,0.8822679426314743,0.8990918963249364,0.9071557812001002,4,1.3577988748292473
0,0,80,5,5.714122832612383,0.1480754928504208,0.3804816395321359,2.569511214907664,0.4072705314963616,0.4496772803417204,0.8461215546469212,0.8202837032256687,0.868755311222697,0.8926185098040696,0.8966968903818264,6,1.4734175006782768
0,0,80,6,5.542926509839293,0.14565661788244216,0.3599006106561666,2.470884027711246,0.39025937749551043,0.445772467544926,0.8073639285941207,0.7664436175844047,0.8531423809247873,0.8825287466985998,0.885650760781587,6,1.6675182930701178
0,0,80,7,5.378624807649386,0.14260018947401812,0.33783175621039024,2.3690835016172507,0.3655694315502532,0.4404626807670209,0.7669929166804567,0.6888450016881674,0.8363557030731242,0.8695950141776996,0.8742442923730521,6,1.9900361436657839
