seed,test_index,horizon,k,sigma_tail,defect_norm,propagated_defect_norm,defect_gain,tg_alignment,gain_efficiency,worst_case_term,realized_fraction_mode1,realized_fraction_top2,realized_fraction_top3,realized_fraction_top5,modes_for_90pct,realized_participation_modes
1,0,1,0,1.0,0.16739265303246334,0.16739265303246334,1.0,nan,1.0,0.16739265303246334,nan,nan,nan,nan,-1,nan
1,0,2,0,1.0518479835955443,0.16739265303246334,0.1659576942861122,0.9914275882462246,0.1215646301626343,0.942557863596616,0.17607162456090514,0.0166340661516104,0.03733517908916409,0.06469472338449936,0.313963033725976,19,6.295604459242177
1,0,2,1,1.0,0.17888631137959304,0.17888631137959304,1.0,nan,1.0,0.17888631137959304,nan,nan,nan,nan,-1,nan
1,0,5,0,1.2175712161988597,0.16739265303246334,0.1642618008966663,0.9812963587165928,0.12493982737625287,0.805945759608301,0.2038124761354901,0.024032014305805854,0.05818431469462393,0.12100133850086409,0.4408432422993265,16,5.901676681805513
1,0,5,1,1.1583867508950394,0.17888631137959304,0.17635789026678617,0.9858657652823887,0.1087838115964948,0.8510678877504853,0.2072195330186051,0.016338046773402105,0.048025453854250916,0.11947994652234686,0.43858672242649777,18,6.074381406961115
1,0,5,2,1.1023841666555887,0.1902913471851911,0.1884619845411954,0.99038651693282,0.09719573133075993,0.8984041560914767,0.2097741681885162,0.01170444645213738,0.04058064584611021,0.11994303581193601,0.4330049438013007,19,6.335599641728742
1,0,5,3,1.0495980831792266,0.2015014988867077,0.20048897966445856,0.9949751280866728,0.09026917953093139,0.9479582175616201,0.2114955869892295,0.009067772149408246,0.03572472573329426,0.12136698342993517,0.4240624431107435,19,6.654538587870482
1,0,5,4,1.0,0.21240937887336853,0.21240937887336853,1.0,nan,1.0,0.21240937887336853,nan,nan,nan,nan,-1,nan
1,0,10,0,1.5108968202083444,0.16739265303246334,0.17027820554330247,1.0172382267594475,0.15785976265482476,0.6732678321602239,0.2529130271929875,0.05497524343067774,0.15191612653020006,0.29763195465659187,0.5970018431160085,14,7.014001598349713
1,0,10,1,1.4425732747291953,0.17888631137959304,0.18233158696119295,1.0192595819938906,0.1571483555026084,0.706556540211262,0.25805661201108604,0.049468169448194085,0.1763241956830779,0.3069370441869167,0.6002173484825726,14,7.64063919280109
1,0,10,2,1.3772008983021542,0.1902913471851911,0.19399205066695388,1.0194475657275224,0.1643239096859647,0.7402315573452801,0.2620694142825723,0.049279503882672035,0.20395344111051478,0.3199408419614547,0.5992134659347013,15,7.975500208231541
1,0,10,3,1.3148542773491239,0.2015014988867077,0.20507431756465813,1.017730978169841,0.17926172207947033,0.7740256815543751,0.26494510770344737,0.05363698867349064,0.22262177470509217,0.33489710938660516,0.592991416426201,16,8.140263118061792
1,0,10,4,1.2555274892761152,0.21240937887336853,0.2154645767952069,1.014383535877951,0.20154329029319157,0.8079341508187943,0.2666858141555795,0.06222784438869677,0.23123631880400206,0.34859635404653205,0.579798591516764,16,8.479122211003801
1,0,10,5,1.1991448445971635,0.22290115526339954,0.22512211463172546,1.0099638755380225,0.23041576784847606,0.8422367657155764,0.26729077118885747,0.074843829355325,0.23217207039712034,0.3571038070560234,0.5547687338636078,16,9.192321623487297
1,0,10,6,1.1455770146984015,0.23285137886294183,0.234079818233371,1.0052756370884635,0.2647896751375051,0.8775277647772328,0.26674918746621534,0.09105008611934393,0.22733648994578068,0.3577811094233603,0.4972315233743452,18,10.682705879173486
1,0,10,7,1.0946603845672211,0.24211768102245956,0.24243677546572548,1.0013179311891571,0.3032731721610862,0.9147293035410545,0.26503663381856934,0.10992153988236944,0.21805019498454942,0.3500281322552248,0.38496746409219107,19,10.363483059722343
1,0,10,8,1.0462091710130121,0.25053507162275607,0.2503343218913954,0.9991987160517671,0.34407549872439985,0.9550659119956613,0.2621120895921292,0.12978987282517002,0.20538373408536129,0.33453277311232443,0.3612535201580533,19,10.167641564473707
1,0,10,9,1.0,0.2579103163223388,0.2579103163223388,1.0,nan,1.0,0.2579103163223388,nan,nan,nan,nan,-1,nan
1,0,20,0,2.0577272835460114,0.16739265303246334,0.20938332943444088,1.2508513703635133,0.39251367772256696,0.6078800530884558,0.3444484292100508,0.4169402327616977,0.6505203654197104,0.6874204732466712,0.6919946881833369,11,3.894810528915601
1,0,20,1,2.0003006378915886,0.17888631137959304,0.22723569923189665,1.2702799754739602,0.47917778914172143,0.6350445285129216,0.3578264027626733,0.5693574421842683,0.6677007733748093,0.7070566621903083,0.7073316640936534,11,2.7838766043041
1,0,20,2,1.9545361352922477,0.1902913471851911,0.2442716725470537,1.2836719911879602,0.5399216124748907,0.6567655455477276,0.3719313143068988,0.6758350351696449,0.6833437944394655,0.7195166419620993,0.723553062065701,11,2.0906337967203217
1,0,20,3,1.9154450062380024,0.2015014988867077,0.26002449528059723,1.2904345462303162,0.5600317791355796,0.6736996061112569,0.3859650397920167,0.6910234044020911,0.6966964093835186,0.7256101424314436,0.73911329003248,11,2.020501511277917
1,0,20,4,1.8766664447486228,0.21240937887336853,0.27407916215869993,1.2903345587300874,0.5660713202367522,0.6875673417302062,0.39862155388154774,0.6778160115922424,0.7070393789441908,0.7271499824130189,0.7523261825669841,11,2.1109432692305607
1,0,20,5,1.8353186291601393,0.22290115526339954,0.2860856903557539,1.283464367951301,0.5681859819171117,0.6993141940365022,0.4090946427162338,0.6601404471856556,0.7136966648265646,0.7258508823276654,0.761941922559788,11,2.227160653831496
1,0,20,6,1.790341698765681,0.23285137886294183,0.2957769558914758,1.270239228712373,0.5683064159055996,0.7094954162035753,0.4168835331934105,0.6416023266019414,0.716056592196192,0.7223795526413768,0.767227539385511,11,2.329109984986889
1,0,20,7,1.7413938737822714,0.24211768102245956,0.3029850906194279,1.2513959713306608,0.5668661988925291,0.7186174191670117,0.4216222464668812,0.6222510567688674,0.7135832458248648,0.7163096400488885,0.7677147742987664,13,2.4343193637962615
1,0,20,8,1.6884848489614135,0.25053507162275607,0.3076478432231565,1.2279631798872381,0.5641821763750474,0.7272574466051963,0.4230246725684862,0.6018141157065585,0.7058104527903049,0.7066788276943154,0.7629530098881566,15,2.557340456699534
1,0,20,9,1.6318519114695889,0.2579103163223388,0.3097969729260932,1.2011810048687854,0.5606313847969794,0.7360845652881846,0.4208714426783349,0.5800953581719538,0.6923202090585666,0.6924556023707581,0.7525426692992142,16,2.730258311066156
1,0,20,10,1.5719111137174897,0.26401871591611736,0.30952729936504814,1.1723687780656789,0.5565723901581064,0.7458238368791009,0.41501395377796557,0.5568917678223748,0.6727057812496695,0.6727069590555149,0.7365155532539679,16,2.945811017694126
1,0,20,11,1.509229586557658,0.26860812413815505,0.30695732897735445,1.1427700854627725,0.5521948238293003,0.7571877040055063,0.4053913281390558,0.531835786428092,0.6465137055766096,0.6465827321855074,0.7154487427811725,16,3.1758352409117236
1,0,20,12,1.4444980090320971,0.27141675171884555,0.30220453667646496,1.1134336210371856,0.5473458827582388,0.7708100766322654,0.3920609574758314,0.5042303054397171,0.6131627047054884,0.6132486433851827,0.6896756372788513,16,3.491302419218809
1,0,20,13,1.3784953623009037,0.27221048542687776,0.295400661682263,1.085192075606561,0.5413618199080606,0.7872293990131544,0.37524089173062875,0.4729036195620294,0.5718596289179159,0.5718668906322233,0.6585817496893711,16,3.8913228553665817
1,0,20,14,1.3120464852545444,0.2708416121284203,0.2867593298908361,1.0587713152248863,0.5329285711835113,0.80696174039861,0.3553567852537684,0.4361462264194398,0.5215687013927196,0.5217460945432001,0.6207920422719585,17,4.423577861048041
1,0,20,15,1.2459778391462064,0.2673252299141883,0.27668550820405996,1.035014571175629,0.5199894808168338,0.8306845745224988,0.33308131231774313,0.39184726920162904,0.4611395517931491,0.4628230096294671,0.5740922352292129,18,5.118820240425516
1,0,20,16,1.1810770996296405,0.26192365968432746,0.2658954039505478,1.015163747601141,0.4997167402431412,0.8595236906375323,0.3093520363043465,0.3380119805574745,0.3897829767922736,0.3963946896555877,0.5108899709885818,18,6.110323365799664
1,0,20,17,1.1180590380512763,0.25522199460229045,0.2555001476112216,1.0010898473282626,0.46859732370808765,0.8953819192527744,0.2853532577745649,0.2738942829384161,0.3081845048752055,0.32522243583862737,0.4080296658650823,18,7.772314183959571
1,0,20,18,1.0575371478033753,0.2481661252672381,0.24698774088189251,0.9952516308014373,0.4227854476078569,0.9411032348780257,0.2624448962965301,0.20182061639493604,0.22038945593444595,0.2533972233485288,0.29606519941062204,18,9.426571436188077
1,0,20,19,1.0,0.24201739519663024,0.24201739519663024,1.0,nan,1.0,0.24201739519663024,nan,nan,nan,nan,-1,nan
1,0,40,0,3.4218142581442867,0.16739265303246334,0.316969155861903,1.893566713471179,0.24284633180892998,0.5533809174370836,0.5727865668550826,0.19258157652369687,0.6067315594439813,0.6943056264373326,0.8924469490257468,6,3.8333109766312
1,0,40,1,3.354980070074613,0.17888631137959304,0.34657022936572096,1.9373770228304732,0.34040003643097483,0.5774630496649678,0.6001600094876961,0.3474807863020058,0.6225478952423829,0.706274880710404,0.897149578491959,6,4.157861939822239
1,0,40,2,3.3096525306298314,0.1902913471851911,0.37564846781362676,1.9740701475408995,0.44327226739442177,0.5964584285726307,0.6297982387684277,0.5523072733081261,0.6390835950606032,0.7190033033849251,0.9022062448410612,5,2.8712526941529353
1,0,40,3,3.2805737913077504,0.2015014988867077,0.4036952164200182,2.0034353027169884,0.4893578580777142,0.6106966128990349,0.6610405361569611,0.6420991730723165,0.6561491959325382,0.7320017419281393,0.9074212562082008,5,2.2578075962015824
1,0,40,4,3.2543594391818376,0.21240937887336853,0.4301640717433113,2.0251651505452637,0.5104492021682552,0.6222930159965367,0.691256467107298,0.6728452717522619,0.6735135473590232,0.7448356271898318,0.9125926197602409,5,2.0872384814963674
1,0,40,5,3.2250223995429255,0.22290115526339954,0.4544767690726404,2.0389161668345364,0.5252349408933865,0.6322176761077712,0.718861218608459,0.6901984043223519,0.6908880638191663,0.7571219009287041,0.9175361099240817,5,2.002744987386562
1,0,40,6,3.1902835497845037,0.23285137886294183,0.4760400948699197,2.044394571312033,0.5378881630636636,0.6408190806269013,0.7428619235310824,0.7045520862556982,0.7079244876996396,0.7685187009934751,0.9220892213530936,5,1.936668650680835
1,0,40,7,3.1490925083912384,0.24211768102245956,0.4942691432271708,2.0414417531998454,0.5494018950690898,0.6482635069500536,0.7624509754568869,0.718252518674214,0.7242232791289872,0.7787106286290196,0.926109821038228,5,1.8748560331113395
1,0,40,8,3.1009913913968647,0.25053507162275607,0.5086075401817195,2.030085196804529,0.5600389598837356,0.6546568308562964,0.7769071003451635,0.7318280866505203,0.7393434973045009,0.7873947341740872,0.9294806672381092,5,1.8144266426511655
1,0,40,9,3.045950697739755,0.2579103163223388,0.5185335979723884,2.0105190260180215,0.5698005501949974,0.6600628918616199,0.7855821079563087,0.7452038550843576,0.752804120583469,0.7942751607781096,0.932123793990191,5,1.7562354985468942
1,0,40,10,2.9843106954156537,0.26401871591611736,0.5235460297308868,1.9829883192721274,0.5784633813868045,0.6644711364397458,0.7879138776983762,0.7578783528154396,0.7640734919210447,0.799068440216658,0.9340193606532878,5,1.7027209911445655
1,0,40,11,2.9167298396622954,0.26860812413815505,0.5231350844739321,1.9475772974195837,0.585486123757232,0.6677263251933809,0.7834573308494709,0.7688404350810566,0.7725512854223019,0.8015025125645392,0.9352132519270565,5,1.6576241699041845
